Date,Open,High,Low,Close,Adj Close,Volume
2018-07-28,822.809998,839.429993,814.070007,830.309998,830.309998,22318264
2018-07-29,830.309998,833.429993,784.539978,814.479980,814.479980,40141136
2018-07-30,814.479980,814.789978,759.830017,776.270020,776.270020,34619168
2018-07-31,776.270020,777.729980,735.119995,767.830017,767.830017,53229988
2018-08-01,767.830017,773.229980,722.799988,731.030029,731.030029,20556678
2018-08-02,731.030029,731.030029,700.809998,724.780029,724.780029,26135173
2018-08-03,724.780029,736.969971,689.760010,695.859985,695.859985,19870749
2018-08-04,695.859985,716.690002,687.760010,709.169983,709.169983,15111298
2018-08-05,709.169983,717.059998,681.960022,690.960022,690.960022,19452059
2018-08-06,690.960022,712.219971,646.789978,657.049988,657.049988,32957166
2018-08-07,657.049988,657.260010,565.570007,588.630005,588.630005,65864135
2018-08-08,588.630005,620.440002,577.640015,608.950012,608.950012,29922895
2018-08-09,608.950012,612.409973,558.440002,570.320007,570.320007,30446730
2018-08-10,570.320007,582.929993,538.049988,563.179993,563.179993,28931301
2018-08-11,563.200012,587.830017,555.000000,571.359985,571.359985,19112794
2018-08-12,571.359985,593.059998,522.539978,531.580017,531.580017,28899828
2018-08-13,531.599976,531.770020,472.679993,510.260010,510.260010,43252496
2018-08-14,510.260010,540.260010,503.220001,511.190002,511.190002,32494939
2018-08-15,511.190002,538.000000,504.130005,516.119995,516.119995,27620387
2018-08-16,516.109985,604.869995,515.380005,603.690002,603.690002,29708290
2018-08-17,603.700012,610.609985,536.669983,554.890015,554.890015,26713631
2018-08-18,554.890015,582.369995,541.359985,570.969971,570.969971,19700882
2018-08-19,570.969971,576.349976,509.279999,513.429993,513.429993,30091736
2018-08-20,513.429993,542.929993,510.820007,536.469971,536.469971,18747634
2018-08-21,536.440002,575.210022,509.470001,518.419983,518.419983,33213202
2018-08-22,518.460022,534.030029,513.520020,529.909973,529.909973,14135584
2018-08-23,529.909973,538.900024,520.169983,533.450012,533.450012,12928440
2018-08-24,533.429993,544.849976,528.080017,536.489990,536.489990,9015969
2018-08-25,536.489990,536.530029,515.479980,523.979980,523.979980,9725627
2018-08-26,523.979980,554.320007,520.070007,549.299988,549.299988,16642654
2018-08-27,549.260010,574.010010,541.039978,565.280029,565.280029,22236983
2018-08-28,565.280029,568.900024,545.400024,554.520020,554.520020,18104853
2018-08-29,554.530029,557.070007,525.820007,538.729980,538.729980,16481797
2018-08-30,538.729980,547.489990,533.530029,542.219971,542.219971,11824110
2018-08-31,542.219971,631.590027,541.450012,617.789978,617.789978,49007675
2018-09-01,617.789978,659.289978,602.140015,651.049988,651.049988,52344931
2018-09-02,651.280029,656.200012,623.010010,628.299988,628.299988,30792517
2018-09-03,628.299988,650.169983,621.190002,626.330017,626.330017,31572643
2018-09-04,626.340027,632.359985,523.119995,526.799988,526.799988,58565824
2018-09-05,526.799988,529.020020,486.880005,519.429993,519.429993,47105611
2018-09-06,519.429993,528.270020,492.850006,497.429993,497.429993,20843953
2018-09-07,497.429993,505.619995,463.279999,474.239990,474.239990,21555031
2018-09-08,474.239990,494.769989,463.380005,479.209991,479.209991,17261834
2018-09-09,479.209991,488.559998,459.380005,466.540009,466.540009,16679099
2018-09-10,466.540009,477.239990,425.450012,439.899994,439.899994,25100909
2018-09-11,439.899994,439.980011,410.519989,431.720001,431.720001,29392802
2018-09-12,431.730011,475.940002,431.250000,463.720001,463.720001,34702484
2018-09-13,463.609985,475.570007,439.769989,447.500000,447.500000,25799557
2018-09-14,447.489990,460.779999,443.589996,448.899994,448.899994,12914601
2018-09-15,448.869995,451.529999,426.440002,450.459991,450.459991,12182216
2018-09-16,450.459991,462.359985,408.549988,417.549988,417.549988,32071089
2018-09-17,417.549988,449.709991,412.250000,432.690002,432.690002,27249147
2018-09-18,432.640015,442.519989,408.459991,429.799988,429.799988,28649317
2018-09-19,429.799988,467.350006,423.459991,456.119995,456.119995,27797015
2018-09-20,456.119995,510.609985,449.739990,501.929993,501.929993,56292439
2018-09-21,501.929993,510.959991,470.149994,485.429993,485.429993,28553494
2018-09-22,485.429993,509.049988,477.239990,489.529999,489.529999,19973994
2018-09-23,489.529999,492.970001,456.209991,462.390015,462.390015,26841286
2018-09-24,462.390015,462.470001,424.559998,446.339996,446.339996,31894190
2018-09-25,446.339996,551.950012,433.440002,514.229980,514.229980,117166616
2018-09-26,514.229980,588.719971,513.059998,566.030029,566.030029,133187147
2018-09-27,566.039978,576.169983,530.619995,539.289978,539.289978,57755776
2018-09-28,539.289978,560.450012,510.440002,538.210022,538.210022,37545574
2018-09-29,538.210022,552.140015,517.090027,530.760010,530.760010,29426591
2018-09-30,530.760010,542.609985,520.549988,532.400024,532.400024,27176277
2018-10-01,532.460022,552.429993,522.419983,531.739990,531.739990,33002215
2018-10-02,531.739990,532.780029,506.010010,516.299988,516.299988,30392296
2018-10-03,516.309998,531.219971,507.850006,513.690002,513.690002,19892322
2018-10-04,513.690002,527.059998,510.529999,520.369995,520.369995,14431078
2018-10-05,520.369995,521.429993,501.920013,509.929993,509.929993,14019498
2018-10-06,509.950012,525.549988,505.570007,519.659973,519.659973,15886038
2018-10-07,519.659973,534.080017,517.570007,529.859985,529.859985,19111969
2018-10-08,529.859985,530.020020,515.690002,518.919983,518.919983,12153999
2018-10-09,518.919983,519.119995,507.750000,513.619995,513.619995,18728058
2018-10-10,513.619995,513.719971,426.459991,431.470001,431.470001,58768665
2018-10-11,431.679993,455.029999,426.119995,441.000000,441.000000,18671646
2018-10-12,441.000000,451.109985,440.279999,449.929993,449.929993,9470666
2018-10-13,449.929993,454.260010,436.339996,438.989990,438.989990,11254615
2018-10-14,438.989990,509.799988,432.500000,463.109985,463.109985,65292700
2018-10-15,463.109985,474.399994,447.850006,458.989990,458.989990,16410383
2018-10-16,459.130005,459.519989,446.989990,450.869995,450.869995,17608046
2018-10-17,450.869995,459.200012,432.649994,439.549988,439.549988,22679368
2018-10-18,439.549988,447.100006,434.010010,441.989990,441.989990,14289026
2018-10-19,442.070007,453.609985,438.149994,449.570007,449.570007,9039725
2018-10-20,449.570007,459.019989,448.209991,451.070007,451.070007,13046808
2018-10-21,451.070007,454.640015,444.750000,452.570007,452.570007,9146964
2018-10-22,452.570007,454.290009,439.220001,444.869995,444.869995,11825085
2018-10-23,444.869995,453.260010,441.700012,444.950012,444.950012,10689614
2018-10-24,444.950012,448.279999,441.510010,442.730011,442.730011,7517283
2018-10-25,442.730011,446.190002,437.700012,441.130005,441.130005,10031527
2018-10-26,441.130005,441.600006,436.029999,438.480011,438.480011,7293205
2018-10-27,438.480011,441.799988,437.040009,441.149994,441.149994,5575762
2018-10-29,441.149994,441.459991,412.619995,416.510010,416.510010,16236282
2018-10-30,416.500000,423.989990,414.480011,422.160004,422.160004,6854500
2018-10-31,422.109985,431.600006,408.980011,425.359985,425.359985,14584239
2018-11-01,425.359985,426.510010,421.980011,425.000000,425.000000,6260989
2018-11-02,425.000000,473.619995,424.440002,463.799988,463.799988,36809595
2018-11-03,463.799988,486.920013,457.739990,479.959991,479.959991,29123320
2018-11-04,479.959991,591.320007,479.630005,569.530029,569.530029,151468799
2018-11-05,569.530029,581.419983,539.520020,561.849976,561.849976,88701021
2018-11-06,561.849976,634.289978,554.179993,631.450012,631.450012,113372528
2018-11-07,631.450012,643.080017,608.039978,618.320007,618.320007,92706620
2018-11-08,618.320007,622.260010,573.400024,576.750000,576.750000,86279430
2018-11-09,576.750000,600.650024,526.299988,544.309998,544.309998,92225896
2018-11-10,544.330017,566.010010,532.659973,556.780029,556.780029,45873471
2018-11-11,556.780029,556.820007,516.849976,533.770020,533.770020,64605255
2018-11-12,533.770020,541.210022,502.720001,516.239990,516.239990,112640688
2018-11-13,516.239990,549.450012,504.260010,514.919983,514.919983,131050022
2018-11-14,514.429993,529.900024,412.480011,444.160004,444.160004,169811852
2018-11-15,444.070007,460.790009,264.839996,381.980011,381.980011,75199791
2018-11-16,381.000000,391.890015,351.380005,355.200012,355.200012,2231459
2018-11-17,355.200012,378.640015,318.429993,361.429993,361.429993,1833112
2018-11-18,361.279999,371.279999,332.880005,338.100006,338.100006,1522192
2018-11-19,338.000000,354.760010,254.169998,266.140015,266.140015,1559363
2018-11-20,266.190002,315.140015,222.270004,247.550003,247.550003,887007
2018-11-21,247.550003,278.649994,244.270004,258.339996,258.339996,2122500
2018-11-22,258.190002,269.869995,246.309998,250.220001,250.220001,481025
2018-11-23,250.220001,259.119995,227.800003,229.970001,229.970001,278865
2018-11-24,229.970001,247.639999,190.770004,196.110001,196.110001,265230
2018-11-25,195.619995,217.690002,173.339996,205.380005,205.380005,356527
2018-11-26,205.380005,224.119995,184.429993,195.690002,195.690002,296754
2018-11-27,195.690002,242.160004,182.500000,205.279999,205.279999,217549
2018-11-28,205.279999,234.289993,188.949997,219.440002,219.440002,280959
2018-11-29,222.570007,224.039993,198.289993,208.279999,208.279999,283466
2018-11-30,208.279999,214.389999,186.880005,192.660004,192.660004,283469
2018-12-01,195.699997,210.050003,187.240005,196.050003,196.050003,250438
2018-12-02,195.440002,209.259995,189.529999,198.229996,198.229996,288500
2018-12-03,198.229996,201.960007,175.809998,181.880005,181.880005,331632
2018-12-04,181.880005,202.880005,167.520004,174.490005,174.490005,266292
2018-12-05,174.490005,189.869995,147.919998,151.419998,151.419998,222865
2018-12-06,151.419998,162.779999,114.260002,119.769997,119.769997,258905
2018-12-07,119.769997,128.619995,96.660004,104.980003,104.980003,5337938
2018-12-08,104.980003,109.279999,95.489998,100.290001,100.290001,4845660
2018-12-09,100.290001,111.360001,98.849998,107.379997,107.379997,6501455
2018-12-10,107.379997,109.290001,99.669998,102.169998,102.169998,2909709
2018-12-11,102.169998,102.169998,92.980003,95.709999,95.709999,3191963
2018-12-12,95.709999,100.440002,94.970001,97.029999,97.029999,1774167
2018-12-13,97.029999,97.220001,86.400002,87.110001,87.110001,3152924
2018-12-14,87.110001,88.550003,76.040001,79.720001,79.720001,6071163
2018-12-15,79.720001,81.440002,73.830002,76.449997,76.449997,2388660
2018-12-16,76.449997,82.389999,76.440002,79.059998,79.059998,2983773
2018-12-17,79.059998,92.019997,78.739998,88.470001,88.470001,4623729
2018-12-18,88.470001,106.870003,85.400002,104.480003,104.480003,11036558
2018-12-19,104.480003,146.190002,102.309998,126.629997,126.629997,36384073
2018-12-20,126.629997,212.690002,124.059998,192.610001,192.610001,81043647
2018-12-21,192.610001,231.399994,172.350006,192.639999,192.639999,90123801
2018-12-22,192.639999,205.740005,182.339996,197.720001,197.720001,35528967
2018-12-23,197.720001,211.350006,189.119995,196.759995,196.759995,29227568
2018-12-24,196.759995,214.580002,176.660004,181.770004,181.770004,46511508
2018-12-25,181.770004,182.550003,150.649994,171.419998,171.419998,33743785
2018-12-26,171.419998,187.490005,163.880005,175.679993,175.679993,23008335
2018-12-27,175.679993,178.130005,145.919998,148.460007,148.460007,19430935
2018-12-28,148.460007,179.270004,141.619995,174.339996,174.339996,26481621
2018-12-29,174.339996,176.960007,161.639999,162.529999,162.529999,14427719
2018-12-30,162.529999,164.830002,158.139999,163.220001,163.220001,9783009
2018-12-31,163.220001,163.649994,146.550003,149.229996,149.229996,9981144
2019-01-01,149.229996,166.399994,148.059998,165.020004,165.020004,12956870
2019-01-02,165.020004,174.970001,161.330002,171.699997,171.699997,14220887
2019-01-03,171.699997,177.080002,156.600006,160.990005,160.990005,11588674
2019-01-04,160.990005,164.199997,153.250000,160.639999,160.639999,9980589
2019-01-05,160.639999,166.350006,157.220001,159.380005,159.380005,8312667
2019-01-06,159.380005,168.910004,158.080002,166.389999,166.389999,10801193
2019-01-07,166.389999,167.940002,159.399994,160.889999,160.889999,6624238
2019-01-08,160.889999,164.020004,157.509995,161.309998,161.309998,7140897
2019-01-09,161.309998,162.259995,157.539993,160.440002,160.440002,5505506
2019-01-10,160.440002,165.729996,130.380005,134.229996,134.229996,24646517
2019-01-11,134.229996,134.229996,127.739998,130.490005,130.490005,11156229
2019-01-12,130.490005,138.089996,130.080002,133.800003,133.800003,8472596
2019-01-13,133.800003,135.470001,122.320000,125.370003,125.370003,7969088
2019-01-14,125.370003,137.240005,123.349998,133.160004,133.160004,9411990
2019-01-15,133.160004,134.160004,125.669998,126.980003,126.980003,7010000
2019-01-16,126.980003,131.500000,126.519997,128.309998,128.309998,4244799
2019-01-17,128.309998,131.809998,124.919998,130.279999,130.279999,4999397
2019-01-18,130.279999,130.880005,125.410004,127.309998,127.309998,3130374
2019-01-19,127.309998,132.279999,126.750000,129.770004,129.770004,3823846
2019-01-20,129.770004,130.839996,120.790001,122.410004,122.410004,5466497
2019-01-21,122.410004,124.000000,120.709999,122.180000,122.180000,2966180
2019-01-22,122.180000,131.690002,116.699997,127.970001,127.970001,8995406
2019-01-23,127.970001,135.619995,127.190002,132.110001,132.110001,11024345
2019-01-24,132.110001,132.169998,126.639999,129.449997,129.449997,4877100
2019-01-25,129.449997,129.619995,125.580002,127.089996,127.089996,3165737
2019-01-26,127.089996,129.179993,125.320000,125.940002,125.940002,2518550
2019-01-27,125.940002,126.500000,118.000000,121.400002,121.400002,3737223
2019-01-28,121.400002,121.519997,105.519997,111.529999,111.529999,12663652
2019-01-29,111.529999,112.220001,106.190002,109.610001,109.610001,5457904
2019-01-30,109.610001,120.589996,107.910004,117.269997,117.269997,8988394
2019-01-31,117.269997,120.989998,112.790001,113.589996,113.589996,6253935
2019-02-01,113.589996,117.940002,110.800003,115.260002,115.260002,6599782
2019-02-02,115.260002,121.919998,114.820000,121.099998,121.099998,5721700
2019-02-03,121.099998,121.449997,116.150002,118.139999,118.139999,4169735
2019-02-04,118.139999,119.989998,116.860001,118.169998,118.169998,2512881
2019-02-05,118.169998,118.919998,115.790001,116.580002,116.580002,2617098
2019-02-06,116.580002,121.820000,110.580002,114.180000,114.180000,11177947
2019-02-07,114.180000,116.820000,113.339996,114.889999,114.889999,3452137
2019-02-08,114.889999,131.990005,113.580002,128.940002,128.940002,16656273
2019-02-09,128.940002,129.770004,125.120003,127.970001,127.970001,4649994
2019-02-10,127.970001,128.380005,120.900002,126.489998,126.489998,6106215
2019-02-11,126.489998,126.550003,120.029999,121.559998,121.559998,4765103
2019-02-12,121.559998,123.220001,117.800003,121.949997,121.949997,4816880
2019-02-13,121.949997,126.660004,120.269997,121.720001,121.720001,5535081
2019-02-14,121.720001,123.599998,119.150002,120.669998,120.669998,7874902
2019-02-15,120.669998,123.849998,119.949997,120.989998,120.989998,3025358
2019-02-16,120.989998,123.070000,120.169998,121.400002,121.400002,2435341
2019-02-17,121.400002,125.099998,120.300003,123.919998,123.919998,5235194
2019-02-18,123.919998,149.399994,123.919998,143.350006,143.350006,29980189
2019-02-19,143.350006,151.080002,141.050003,141.600006,141.600006,20382397
2019-02-20,141.600006,148.389999,138.649994,147.139999,147.139999,12536022
2019-02-21,147.139999,147.869995,139.089996,141.699997,141.699997,9430249
2019-02-22,141.699997,145.020004,140.080002,143.750000,143.750000,7386570
2019-02-23,143.750000,154.070007,140.479996,154.070007,154.070007,13774907
2019-02-24,154.070007,157.660004,127.150002,127.290001,127.290001,23029130
2019-02-25,127.290001,138.630005,127.160004,134.039993,134.039993,12709952
2019-02-26,134.039993,138.009995,131.029999,132.820007,132.820007,6778061
2019-02-27,132.820007,134.470001,126.269997,131.190002,131.190002,7900648
2019-02-28,131.190002,133.509995,128.699997,130.169998,130.169998,8260262
2019-03-01,130.169998,133.509995,129.389999,131.410004,131.410004,3555827
2019-03-02,131.410004,132.100006,128.630005,130.770004,130.770004,2855804
2019-03-03,130.770004,131.910004,128.830002,129.639999,129.639999,2558259
2019-03-04,129.639999,130.449997,121.370003,123.690002,123.690002,7571530
2019-03-05,123.690002,134.119995,122.930000,132.820007,132.820007,7329635
2019-03-06,132.820007,133.919998,129.360001,131.770004,131.770004,5619067
2019-03-07,131.770004,133.479996,129.679993,130.410004,130.410004,4453661
2019-03-08,130.410004,132.279999,126.339996,128.029999,128.029999,6102871
2019-03-09,128.029999,136.619995,126.699997,133.740005,133.740005,7527560
2019-03-10,133.740005,134.089996,130.309998,131.750000,131.750000,3032634
2019-03-11,131.750000,132.289993,126.900002,129.270004,129.270004,4785359
2019-03-12,129.270004,129.490005,125.809998,127.860001,127.860001,5468828
2019-03-13,127.860001,129.429993,126.519997,127.970001,127.970001,2554563
2019-03-14,127.970001,135.160004,127.589996,132.440002,132.440002,10530031
2019-03-15,132.440002,146.419998,131.660004,143.860001,143.860001,14388337
2019-03-16,143.860001,160.899994,143.729996,156.580002,156.580002,27674464
2019-03-17,156.580002,158.320007,147.529999,155.039993,155.039993,13513857
2019-03-18,155.039993,167.399994,153.399994,161.710007,161.710007,25160398
2019-03-19,161.710007,162.389999,156.100006,161.309998,161.309998,13139470
2019-03-20,161.309998,161.410004,154.899994,159.970001,159.970001,10099710
2019-03-21,159.970001,160.910004,148.369995,153.720001,153.720001,19833689
2019-03-22,153.720001,160.210007,151.699997,157.100006,157.100006,10175609
2019-03-23,157.100006,170.250000,156.770004,166.729996,166.729996,17087384
2019-03-24,166.729996,166.729996,161.690002,164.179993,164.179993,9910476
2019-03-25,164.179993,165.669998,155.490005,159.789993,159.789993,15009868
2019-03-26,159.789993,160.210007,153.399994,159.300003,159.300003,9543209
2019-03-27,159.300003,173.899994,158.699997,171.339996,171.339996,18881307
2019-03-28,171.339996,171.339996,166.460007,168.660004,168.660004,8688026
2019-03-29,168.660004,172.660004,168.050003,171.190002,171.190002,8048039
2019-03-30,171.190002,172.399994,165.449997,167.699997,167.699997,8059977
2019-03-31,167.699997,169.710007,165.410004,169.539993,169.539993,4131276
2019-03-31,169.539993,170.369995,166.919998,167.889999,167.889999,5934973
2019-04-01,167.889999,248.860001,167.589996,243.199997,243.199997,73060624
2019-04-02,243.199997,350.170013,242.679993,301.250000,301.250000,353867698
2019-04-03,301.250000,321.899994,274.070007,287.019989,287.019989,149236447
2019-04-04,287.019989,302.790009,281.750000,294.589996,294.589996,53663123
2019-04-05,294.589996,332.989990,285.959991,306.760010,306.760010,92370277
2019-04-06,306.760010,330.200012,300.209991,321.070007,321.070007,69264844
2019-04-07,321.070007,330.299988,295.489990,310.500000,310.500000,58344703
2019-04-08,310.500000,310.519989,293.829987,296.410004,296.410004,28837125
2019-04-09,296.410004,315.500000,296.230011,305.059998,305.059998,46064441
2019-04-10,305.059998,305.799988,256.190002,271.559998,271.559998,65985081
2019-04-11,271.559998,290.079987,259.579987,282.839996,282.839996,48645060
2019-04-12,282.839996,288.079987,273.410004,279.359985,279.359985,24283008
2019-04-13,279.359985,291.929993,274.079987,290.040009,290.040009,18362761
2019-04-14,290.040009,335.839996,288.660004,312.929993,312.929993,128952196
2019-04-15,312.929993,325.019989,303.700012,317.250000,317.250000,58402033
2019-04-16,317.250000,322.209991,305.179993,310.619995,310.619995,35040775
2019-04-17,310.619995,315.269989,304.380005,306.989990,306.989990,25388253
2019-04-18,306.989990,313.549988,291.470001,307.250000,307.250000,35421795
2019-04-19,307.250000,310.320007,295.260010,300.809998,300.809998,17681458
2019-04-20,300.809998,303.730011,280.910004,291.329987,291.329987,37085432
2019-04-21,291.329987,296.929993,287.910004,293.299988,293.299988,27280779
2019-04-22,293.299988,312.269989,287.980011,289.200012,289.200012,37820816
2019-04-23,289.200012,292.070007,269.739990,279.329987,279.329987,39312949
2019-04-24,279.329987,284.670013,259.510010,265.269989,265.269989,32333250
2019-04-25,265.269989,275.779999,256.149994,264.880005,264.880005,31761113
2019-04-26,264.880005,267.079987,259.010010,262.660004,262.660004,9201776
2019-04-27,263.619995,267.950012,250.350006,255.800003,255.800003,16025847
2019-04-28,255.800003,256.600006,232.199997,238.919998,238.919998,23422080
2019-04-29,238.919998,271.809998,236.449997,271.309998,271.309998,34867053
2019-04-30,271.309998,283.279999,266.700012,272.690002,272.690002,34414774
2019-05-01,272.690002,283.619995,267.850006,270.559998,270.559998,24470675
2019-05-02,270.559998,302.089996,268.540009,292.790009,292.790009,43629771
2019-05-03,292.790009,314.380005,272.809998,292.720001,292.720001,63817324
2019-05-04,292.720001,304.410004,288.910004,294.859985,294.859985,30056800
2019-05-05,294.859985,299.420013,277.670013,290.170013,290.170013,32853655
2019-05-06,290.170013,302.750000,283.540009,283.859985,283.859985,42839941
2019-05-07,283.859985,289.519989,273.929993,287.540009,287.540009,23572336
2019-05-08,287.540009,294.170013,276.730011,284.109985,284.109985,28161569
2019-05-09,284.109985,296.260010,277.839996,286.519989,286.519989,35310127
2019-05-10,286.519989,385.220001,286.480011,353.179993,353.179993,123913763
2019-05-11,353.179993,379.390015,331.940002,356.019989,356.019989,144958491
2019-05-12,356.019989,404.440002,348.579987,383.250000,383.250000,143493873
2019-05-13,383.250000,409.320007,363.649994,388.769989,388.769989,114852787
2019-05-14,388.769989,412.209991,371.260010,403.809998,403.809998,97882064
2019-05-15,403.809998,450.809998,381.359985,398.769989,398.769989,161876643
2019-05-16,398.769989,411.440002,338.040009,368.019989,368.019989,115042989
2019-05-17,368.019989,375.040009,350.899994,358.119995,358.119995,34558383
2019-05-18,358.119995,432.440002,356.899994,418.079987,418.079987,107699210
2019-05-19,418.079987,422.380005,381.549988,414.380005,414.380005,87055835
2019-05-20,414.380005,446.739990,400.440002,416.790009,416.790009,76609481
2019-05-21,416.790009,424.200012,381.619995,387.709991,387.709991,65732095
2019-05-22,387.709991,408.320007,368.040009,405.649994,405.649994,50832341
2019-05-23,405.649994,423.709991,394.850006,408.760010,408.760010,55973917
2019-05-24,408.760010,414.480011,399.670013,406.029999,406.029999,22426929
2019-05-25,406.029999,439.420013,390.899994,433.750000,433.750000,52137891
2019-05-26,433.750000,457.510010,423.059998,440.369995,440.369995,66829163
2019-05-27,440.369995,444.869995,426.630005,433.790009,433.790009,33114040
2019-05-28,433.790009,465.230011,420.260010,456.690002,456.690002,61507293
2019-05-29,456.690002,482.510010,402.170013,421.859985,421.859985,107290244
2019-05-30,421.859985,444.010010,412.899994,442.980011,442.980011,40854340
2019-05-31,442.980011,448.399994,427.769989,432.470001,432.470001,30003536
2019-06-01,432.470001,451.390015,431.320007,441.570007,441.570007,23737992
2019-06-02,441.570007,447.049988,395.100006,401.390015,401.390015,58104669
2019-06-03,401.390015,401.679993,363.730011,382.940002,382.940002,72087631
2019-06-04,382.940002,415.850006,379.269989,397.480011,397.480011,51962385
2019-06-05,397.480011,402.239990,369.510010,397.089996,397.089996,35756818
2019-06-06,397.089996,410.380005,390.679993,399.390015,399.390015,31595052
2019-06-07,399.390015,404.320007,386.390015,393.630005,393.630005,15706250
2019-06-08,393.630005,397.630005,371.059998,380.679993,380.679993,25579357
2019-06-09,380.679993,400.510010,374.000000,394.500000,394.500000,31039434
2019-06-10,394.500000,398.130005,379.269989,388.160004,388.160004,25737852
2019-06-11,388.160004,403.880005,383.970001,397.109985,397.109985,31770101
2019-06-12,397.109985,424.670013,395.329987,412.059998,412.059998,49473837
